alias_id,unit_id,unit_code,alias_name,alias_type,generator_source
4612,642,BCA_CA_CBG_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Tỉnh Cao Bằng,alias,domain_rules
4613,642,BCA_CA_CBG_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Cao Bằng,abbreviation,domain_rules
4614,642,BCA_CA_CBG_PA05,Phong An ninh mang va phong chong toi pham cong nghe cao - Cong an Tinh Cao Bang,no_accent,auto_rule
4615,642,BCA_CA_CBG_PA05,PANMPCTPCNCCATCB,abbreviation,auto_rule
4616,642,BCA_CA_CBG_PA05,Phòng An ninh mạng và phòng chống tội pạm công nghệ cao - Công anTỉnhCao Bằng,typo_ocr,noise_injector
4617,642,BCA_CA_CBG_PA05,Phòng An ninh mng và phòng chống tội phạm công nghệ cao - Công an Tỉnh CaoBằng,typo_ocr,noise_injector
4618,643,BCA_CA_LSO,Công an Tỉnh Lạng Sơn,canonical,manual_registry
4619,643,BCA_CA_LSO,CA Tỉnh Lạng Sơn,alias,domain_rules
4620,643,BCA_CA_LSO,CA Lạng Sơn,abbreviation,domain_rules
4621,643,BCA_CA_LSO,Cong an Tinh Lang Son,no_accent,auto_rule
4622,643,BCA_CA_LSO,CATLS,abbreviation,auto_rule
4623,643,BCA_CA_LSO,Công an Tỉnh ạng Sơn,typo_ocr,noise_injector
4624,644,BCA_CA_LSO_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4625,644,BCA_CA_LSO_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Tỉnh Lạng Sơn,alias,domain_rules
4626,644,BCA_CA_LSO_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Lạng Sơn,abbreviation,domain_rules
4627,644,BCA_CA_LSO_PC01,PC01 - Công an Tỉnh Lạng Sơn,abbreviation,domain_rules
4628,644,BCA_CA_LSO_PC01,Van phong Co quan Canh sat đieu tra - Cong an Tinh Lang Son,no_accent,auto_rule
4629,644,BCA_CA_LSO_PC01,VPCSĐTCATLS,abbreviation,auto_rule
4630,644,BCA_CA_LSO_PC01,Văphòng Cơ quan Cảnh át điều tra - Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4631,645,BCA_CA_LSO_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4632,645,BCA_CA_LSO_PC02,Phòng Cảnh sát hình sự - CA Tỉnh Lạng Sơn,alias,domain_rules
4633,645,BCA_CA_LSO_PC02,Phòng Cảnh sát hình sự - CA Lạng Sơn,abbreviation,domain_rules
4634,645,BCA_CA_LSO_PC02,PC02 - Công an Tỉnh Lạng Sơn,abbreviation,domain_rules
4635,645,BCA_CA_LSO_PC02,Phòng CSHS - Công an Tỉnh Lạng Sơn,alias,domain_rules
4636,645,BCA_CA_LSO_PC02,Phong Canh sat hinh su - Cong an Tinh Lang Son,no_accent,auto_rule
4637,645,BCA_CA_LSO_PC02,PCSHSCATLS,abbreviation,auto_rule
4638,645,BCA_CA_LSO_PC02,Phòn Cảnh át hình sự  Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4639,646,BCA_CA_LSO_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4640,646,BCA_CA_LSO_PC03,Phòng Cảnh sát kinh tế - CA Tỉnh Lạng Sơn,alias,domain_rules
4641,646,BCA_CA_LSO_PC03,Phòng Cảnh sát kinh tế - CA Lạng Sơn,abbreviation,domain_rules
4642,646,BCA_CA_LSO_PC03,Phong Canh sat kinh te - Cong an Tinh Lang Son,no_accent,auto_rule
4643,646,BCA_CA_LSO_PC03,PCSKTCATLS,abbreviation,auto_rule
4644,646,BCA_CA_LSO_PC03,Phòg Cản sát kinh tế- ông an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4645,646,BCA_CA_LSO_PC03,PhòngCảnh sát kinh tế - Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4646,647,BCA_CA_LSO_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4647,647,BCA_CA_LSO_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Tỉnh Lạng Sơn,alias,domain_rules
4648,647,BCA_CA_LSO_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Lạng Sơn,abbreviation,domain_rules
4649,647,BCA_CA_LSO_PC04,PC04 - Công an Tỉnh Lạng Sơn,abbreviation,domain_rules
4650,647,BCA_CA_LSO_PC04,Phòng CS ma túy - Công an Tỉnh Lạng Sơn,alias,domain_rules
4651,647,BCA_CA_LSO_PC04,Phong Canh sat đieu tra toi pham ve ma tuy - Cong an Tinh Lang Son,no_accent,auto_rule
4652,647,BCA_CA_LSO_PC04,PCSĐTTPMTCATLS,abbreviation,auto_rule
4653,647,BCA_CA_LSO_PC04,Phòng Cảnh sát điề tra tội phạm về ma túy - Côn an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4654,647,BCA_CA_LSO_PC04,Phòng Cảnh sát điề tra tội phạm về ma túy - Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4655,648,BCA_CA_LSO_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4656,648,BCA_CA_LSO_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Tỉnh Lạng Sơn,alias,domain_rules
4657,648,BCA_CA_LSO_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Lạng Sơn,abbreviation,domain_rules
4658,648,BCA_CA_LSO_PC06,PC06 - Công an Tỉnh Lạng Sơn,abbreviation,domain_rules
4659,648,BCA_CA_LSO_PC06,Phòng CSQLHC - Công an Tỉnh Lạng Sơn,alias,domain_rules
4660,648,BCA_CA_LSO_PC06,Phong Canh sat quan ly hanh chinh ve trat tu xa hoi - Cong an Tinh Lang Son,no_accent,auto_rule
4661,648,BCA_CA_LSO_PC06,PCSQLHCTTXHCATLS,abbreviation,auto_rule
4662,648,BCA_CA_LSO_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Côn an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4663,648,BCA_CA_LSO_PC06,Phòng Cảnh sát quản lý hành chín về rật tự xã hội - Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4664,649,BCA_CA_LSO_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4665,649,BCA_CA_LSO_PC08,Phòng Cảnh sát giao thông - CA Tỉnh Lạng Sơn,alias,domain_rules
4666,649,BCA_CA_LSO_PC08,Phòng Cảnh sát giao thông - CA Lạng Sơn,abbreviation,domain_rules
4667,649,BCA_CA_LSO_PC08,PC08 - Công an Tỉnh Lạng Sơn,abbreviation,domain_rules
4668,649,BCA_CA_LSO_PC08,Phòng CSGT - Công an Tỉnh Lạng Sơn,alias,domain_rules
4669,649,BCA_CA_LSO_PC08,Phong Canh sat giao thong - Cong an Tinh Lang Son,no_accent,auto_rule
4670,649,BCA_CA_LSO_PC08,PCSGTCATLS,abbreviation,auto_rule
4671,649,BCA_CA_LSO_PC08,Phòng Cảnh sát gio thông - Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4672,650,BCA_CA_LSO_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4673,650,BCA_CA_LSO_PA01,Phòng An ninh đối ngoại - CA Tỉnh Lạng Sơn,alias,domain_rules
4674,650,BCA_CA_LSO_PA01,Phòng An ninh đối ngoại - CA Lạng Sơn,abbreviation,domain_rules
4675,650,BCA_CA_LSO_PA01,Phong An ninh đoi ngoai - Cong an Tinh Lang Son,no_accent,auto_rule
4676,650,BCA_CA_LSO_PA01,PANĐNCATLS,abbreviation,auto_rule
4677,650,BCA_CA_LSO_PA01,Phòng Anninh đối ngoại - Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4678,651,BCA_CA_LSO_PA02,Phòng An ninh nội địa - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4679,651,BCA_CA_LSO_PA02,Phòng An ninh nội địa - CA Tỉnh Lạng Sơn,alias,domain_rules
4680,651,BCA_CA_LSO_PA02,Phòng An ninh nội địa - CA Lạng Sơn,abbreviation,domain_rules
4681,651,BCA_CA_LSO_PA02,Phong An ninh noi đia - Cong an Tinh Lang Son,no_accent,auto_rule
4682,651,BCA_CA_LSO_PA02,PANNĐCATLS,abbreviation,auto_rule
4683,652,BCA_CA_LSO_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4684,652,BCA_CA_LSO_PA03,Phòng An ninh chính trị nội bộ - CA Tỉnh Lạng Sơn,alias,domain_rules
4685,652,BCA_CA_LSO_PA03,Phòng An ninh chính trị nội bộ - CA Lạng Sơn,abbreviation,domain_rules
4686,652,BCA_CA_LSO_PA03,Phong An ninh chinh tri noi bo - Cong an Tinh Lang Son,no_accent,auto_rule
4687,652,BCA_CA_LSO_PA03,PANCTNBCATLS,abbreviation,auto_rule
4688,652,BCA_CA_LSO_PA03,Phòng An ninh chính trị nội bộ- Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4689,652,BCA_CA_LSO_PA03,Phòng An ninh chính trịnội bộ - Công an Tỉnh Lạng Sơn,typo_ocr,noise_injector
4690,653,BCA_CA_LSO_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Lạng Sơn,canonical,manual_registry
4691,653,BCA_CA_LSO_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Tỉnh Lạng Sơn,alias,domain_rules
4692,653,BCA_CA_LSO_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Lạng Sơn,abbreviation,domain_rules
4693,653,BCA_CA_LSO_PA05,Phong An ninh mang va phong chong toi pham cong nghe cao - Cong an Tinh Lang Son,no_accent,auto_rule
4694,653,BCA_CA_LSO_PA05,PANMPCTPCNCCATLS,abbreviation,auto_rule
4695,653,BCA_CA_LSO_PA05,Phòng An inh mạng và phòng chống tội phạm công nghệ cao - Công an Tnh Lạng Sơn,typo_ocr,noise_injector
4696,654,BCA_CA_BKN,Công an Tỉnh Bắc Kạn,canonical,manual_registry
4697,654,BCA_CA_BKN,CA Tỉnh Bắc Kạn,alias,domain_rules
4698,654,BCA_CA_BKN,CA Bắc Kạn,abbreviation,domain_rules
4699,654,BCA_CA_BKN,Cong an Tinh Bac Kan,no_accent,auto_rule
4700,654,BCA_CA_BKN,CATBK,abbreviation,auto_rule
4701,654,BCA_CA_BKN,Công an Tỉnh Bắ Kạn,typo_ocr,noise_injector
4702,655,BCA_CA_BKN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4703,655,BCA_CA_BKN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Tỉnh Bắc Kạn,alias,domain_rules
4704,655,BCA_CA_BKN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Bắc Kạn,abbreviation,domain_rules
4705,655,BCA_CA_BKN_PC01,PC01 - Công an Tỉnh Bắc Kạn,abbreviation,domain_rules
4706,655,BCA_CA_BKN_PC01,Van phong Co quan Canh sat đieu tra - Cong an Tinh Bac Kan,no_accent,auto_rule
4707,655,BCA_CA_BKN_PC01,VPCSĐTCATBK,abbreviation,auto_rule
4708,655,BCA_CA_BKN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Côngan Tỉnh Bắc Kạn,typo_ocr,noise_injector
4709,655,BCA_CA_BKN_PC01,Văn pòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bắc Kạn,typo_ocr,noise_injector
4710,656,BCA_CA_BKN_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4711,656,BCA_CA_BKN_PC02,Phòng Cảnh sát hình sự - CA Tỉnh Bắc Kạn,alias,domain_rules
4712,656,BCA_CA_BKN_PC02,Phòng Cảnh sát hình sự - CA Bắc Kạn,abbreviation,domain_rules
4713,656,BCA_CA_BKN_PC02,PC02 - Công an Tỉnh Bắc Kạn,abbreviation,domain_rules
4714,656,BCA_CA_BKN_PC02,Phòng CSHS - Công an Tỉnh Bắc Kạn,alias,domain_rules
4715,656,BCA_CA_BKN_PC02,Phong Canh sat hinh su - Cong an Tinh Bac Kan,no_accent,auto_rule
4716,656,BCA_CA_BKN_PC02,PCSHSCATBK,abbreviation,auto_rule
4717,657,BCA_CA_BKN_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4718,657,BCA_CA_BKN_PC03,Phòng Cảnh sát kinh tế - CA Tỉnh Bắc Kạn,alias,domain_rules
4719,657,BCA_CA_BKN_PC03,Phòng Cảnh sát kinh tế - CA Bắc Kạn,abbreviation,domain_rules
4720,657,BCA_CA_BKN_PC03,Phong Canh sat kinh te - Cong an Tinh Bac Kan,no_accent,auto_rule
4721,657,BCA_CA_BKN_PC03,PCSKTCATBK,abbreviation,auto_rule
4722,658,BCA_CA_BKN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4723,658,BCA_CA_BKN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Tỉnh Bắc Kạn,alias,domain_rules
4724,658,BCA_CA_BKN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Bắc Kạn,abbreviation,domain_rules
4725,658,BCA_CA_BKN_PC04,PC04 - Công an Tỉnh Bắc Kạn,abbreviation,domain_rules
4726,658,BCA_CA_BKN_PC04,Phòng CS ma túy - Công an Tỉnh Bắc Kạn,alias,domain_rules
4727,658,BCA_CA_BKN_PC04,Phong Canh sat đieu tra toi pham ve ma tuy - Cong an Tinh Bac Kan,no_accent,auto_rule
4728,658,BCA_CA_BKN_PC04,PCSĐTTPMTCATBK,abbreviation,auto_rule
4729,658,BCA_CA_BKN_PC04,Phòng Cảnh sát điều trati phạm về ma túy - Công an Tỉnh Bắc Kạn,typo_ocr,noise_injector
4730,659,BCA_CA_BKN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4731,659,BCA_CA_BKN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Tỉnh Bắc Kạn,alias,domain_rules
4732,659,BCA_CA_BKN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Bắc Kạn,abbreviation,domain_rules
4733,659,BCA_CA_BKN_PC06,PC06 - Công an Tỉnh Bắc Kạn,abbreviation,domain_rules
4734,659,BCA_CA_BKN_PC06,Phòng CSQLHC - Công an Tỉnh Bắc Kạn,alias,domain_rules
4735,659,BCA_CA_BKN_PC06,Phong Canh sat quan ly hanh chinh ve trat tu xa hoi - Cong an Tinh Bac Kan,no_accent,auto_rule
4736,659,BCA_CA_BKN_PC06,PCSQLHCTTXHCATBK,abbreviation,auto_rule
4737,659,BCA_CA_BKN_PC06,Phòng Cảnh sát quản lý hành chính v trật tự xã hội - Côg anTỉh BắcKạn,typo_ocr,noise_injector
4738,660,BCA_CA_BKN_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4739,660,BCA_CA_BKN_PC08,Phòng Cảnh sát giao thông - CA Tỉnh Bắc Kạn,alias,domain_rules
4740,660,BCA_CA_BKN_PC08,Phòng Cảnh sát giao thông - CA Bắc Kạn,abbreviation,domain_rules
4741,660,BCA_CA_BKN_PC08,PC08 - Công an Tỉnh Bắc Kạn,abbreviation,domain_rules
4742,660,BCA_CA_BKN_PC08,Phòng CSGT - Công an Tỉnh Bắc Kạn,alias,domain_rules
4743,660,BCA_CA_BKN_PC08,Phong Canh sat giao thong - Cong an Tinh Bac Kan,no_accent,auto_rule
4744,660,BCA_CA_BKN_PC08,PCSGTCATBK,abbreviation,auto_rule
4745,661,BCA_CA_BKN_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4746,661,BCA_CA_BKN_PA01,Phòng An ninh đối ngoại - CA Tỉnh Bắc Kạn,alias,domain_rules
4747,661,BCA_CA_BKN_PA01,Phòng An ninh đối ngoại - CA Bắc Kạn,abbreviation,domain_rules
4748,661,BCA_CA_BKN_PA01,Phong An ninh đoi ngoai - Cong an Tinh Bac Kan,no_accent,auto_rule
4749,661,BCA_CA_BKN_PA01,PANĐNCATBK,abbreviation,auto_rule
4750,661,BCA_CA_BKN_PA01,Phòng An ninh đối ngoại - Công anTỉnh Bắc Kạn,typo_ocr,noise_injector
4751,662,BCA_CA_BKN_PA02,Phòng An ninh nội địa - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4752,662,BCA_CA_BKN_PA02,Phòng An ninh nội địa - CA Tỉnh Bắc Kạn,alias,domain_rules
4753,662,BCA_CA_BKN_PA02,Phòng An ninh nội địa - CA Bắc Kạn,abbreviation,domain_rules
4754,662,BCA_CA_BKN_PA02,Phong An ninh noi đia - Cong an Tinh Bac Kan,no_accent,auto_rule
4755,662,BCA_CA_BKN_PA02,PANNĐCATBK,abbreviation,auto_rule
4756,662,BCA_CA_BKN_PA02,hòng Anninh nội địa - Công an Tỉn Bắc Kạn,typo_ocr,noise_injector
4757,663,BCA_CA_BKN_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4758,663,BCA_CA_BKN_PA03,Phòng An ninh chính trị nội bộ - CA Tỉnh Bắc Kạn,alias,domain_rules
4759,663,BCA_CA_BKN_PA03,Phòng An ninh chính trị nội bộ - CA Bắc Kạn,abbreviation,domain_rules
4760,663,BCA_CA_BKN_PA03,Phong An ninh chinh tri noi bo - Cong an Tinh Bac Kan,no_accent,auto_rule
4761,663,BCA_CA_BKN_PA03,PANCTNBCATBK,abbreviation,auto_rule
4762,663,BCA_CA_BKN_PA03,Phòng An ninh chính rị nội bộ - Công an Tỉnh Bắc Kạn,typo_ocr,noise_injector
4763,664,BCA_CA_BKN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bắc Kạn,canonical,manual_registry
4764,664,BCA_CA_BKN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Tỉnh Bắc Kạn,alias,domain_rules
4765,664,BCA_CA_BKN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Bắc Kạn,abbreviation,domain_rules
4766,664,BCA_CA_BKN_PA05,Phong An ninh mang va phong chong toi pham cong nghe cao - Cong an Tinh Bac Kan,no_accent,auto_rule
4767,664,BCA_CA_BKN_PA05,PANMPCTPCNCCATBK,abbreviation,auto_rule
4768,664,BCA_CA_BKN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉn Bắc Kạn,typo_ocr,noise_injector
4769,665,BCA_CA_SLA,Công an Tỉnh Sơn La,canonical,manual_registry
4770,665,BCA_CA_SLA,CA Tỉnh Sơn La,alias,domain_rules
4771,665,BCA_CA_SLA,CA Sơn La,abbreviation,domain_rules
4772,665,BCA_CA_SLA,Cong an Tinh Son La,no_accent,auto_rule
4773,665,BCA_CA_SLA,CATSL,abbreviation,auto_rule
4774,666,BCA_CA_SLA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Sơn La,canonical,manual_registry
4775,666,BCA_CA_SLA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Tỉnh Sơn La,alias,domain_rules
4776,666,BCA_CA_SLA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Sơn La,abbreviation,domain_rules
4777,666,BCA_CA_SLA_PC01,PC01 - Công an Tỉnh Sơn La,abbreviation,domain_rules
4778,666,BCA_CA_SLA_PC01,Van phong Co quan Canh sat đieu tra - Cong an Tinh Son La,no_accent,auto_rule
4779,666,BCA_CA_SLA_PC01,VPCSĐTCATSL,abbreviation,auto_rule
4780,666,BCA_CA_SLA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công a Tỉn SơnLa,typo_ocr,noise_injector
4781,666,BCA_CA_SLA_PC01,Văn phòg C qun Cảnh sát điều tra - Công an Tỉnh Sơn La,typo_ocr,noise_injector
4782,667,BCA_CA_SLA_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Sơn La,canonical,manual_registry
4783,667,BCA_CA_SLA_PC02,Phòng Cảnh sát hình sự - CA Tỉnh Sơn La,alias,domain_rules
4784,667,BCA_CA_SLA_PC02,Phòng Cảnh sát hình sự - CA Sơn La,abbreviation,domain_rules
4785,667,BCA_CA_SLA_PC02,PC02 - Công an Tỉnh Sơn La,abbreviation,domain_rules
4786,667,BCA_CA_SLA_PC02,Phòng CSHS - Công an Tỉnh Sơn La,alias,domain_rules
4787,667,BCA_CA_SLA_PC02,Phong Canh sat hinh su - Cong an Tinh Son La,no_accent,auto_rule
4788,667,BCA_CA_SLA_PC02,PCSHSCATSL,abbreviation,auto_rule
4789,667,BCA_CA_SLA_PC02,Phòng Cảnh sát hình sự- Công an Tỉnh Sơn La,typo_ocr,noise_injector
4790,668,BCA_CA_SLA_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Sơn La,canonical,manual_registry
4791,668,BCA_CA_SLA_PC03,Phòng Cảnh sát kinh tế - CA Tỉnh Sơn La,alias,domain_rules
4792,668,BCA_CA_SLA_PC03,Phòng Cảnh sát kinh tế - CA Sơn La,abbreviation,domain_rules
4793,668,BCA_CA_SLA_PC03,Phong Canh sat kinh te - Cong an Tinh Son La,no_accent,auto_rule
4794,668,BCA_CA_SLA_PC03,PCSKTCATSL,abbreviation,auto_rule
4795,668,BCA_CA_SLA_PC03,Phng Cảnh sát kinh tế - Công an Tỉnh ơn La,typo_ocr,noise_injector
4796,668,BCA_CA_SLA_PC03,Phòng Cảnh sát kinh tế - Côn an Tỉnh Sơn La,typo_ocr,noise_injector
4797,669,BCA_CA_SLA_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Sơn La,canonical,manual_registry
4798,669,BCA_CA_SLA_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Tỉnh Sơn La,alias,domain_rules
4799,669,BCA_CA_SLA_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Sơn La,abbreviation,domain_rules
4800,669,BCA_CA_SLA_PC04,PC04 - Công an Tỉnh Sơn La,abbreviation,domain_rules
4801,669,BCA_CA_SLA_PC04,Phòng CS ma túy - Công an Tỉnh Sơn La,alias,domain_rules
4802,669,BCA_CA_SLA_PC04,Phong Canh sat đieu tra toi pham ve ma tuy - Cong an Tinh Son La,no_accent,auto_rule
4803,669,BCA_CA_SLA_PC04,PCSĐTTPMTCATSL,abbreviation,auto_rule
4804,669,BCA_CA_SLA_PC04,Phòng Cảnh sát điều tra ội phạm ề ma túy - Công an Tỉnh Sn La,typo_ocr,noise_injector
4805,670,BCA_CA_SLA_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Sơn La,canonical,manual_registry
4806,670,BCA_CA_SLA_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Tỉnh Sơn La,alias,domain_rules
4807,670,BCA_CA_SLA_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Sơn La,abbreviation,domain_rules
4808,670,BCA_CA_SLA_PC06,PC06 - Công an Tỉnh Sơn La,abbreviation,domain_rules
4809,670,BCA_CA_SLA_PC06,Phòng CSQLHC - Công an Tỉnh Sơn La,alias,domain_rules
4810,670,BCA_CA_SLA_PC06,Phong Canh sat quan ly hanh chinh ve trat tu xa hoi - Cong an Tinh Son La,no_accent,auto_rule
4811,670,BCA_CA_SLA_PC06,PCSQLHCTTXHCATSL,abbreviation,auto_rule
4812,670,BCA_CA_SLA_PC06,PhòngCảnh sát uản lý hành chính về trật tự xã hộ - Công an Tỉnh Sơ La,typo_ocr,noise_injector
4813,671,BCA_CA_SLA_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Sơn La,canonical,manual_registry
4814,671,BCA_CA_SLA_PC08,Phòng Cảnh sát giao thông - CA Tỉnh Sơn La,alias,domain_rules
4815,671,BCA_CA_SLA_PC08,Phòng Cảnh sát giao thông - CA Sơn La,abbreviation,domain_rules
4816,671,BCA_CA_SLA_PC08,PC08 - Công an Tỉnh Sơn La,abbreviation,domain_rules
4817,671,BCA_CA_SLA_PC08,Phòng CSGT - Công an Tỉnh Sơn La,alias,domain_rules
4818,671,BCA_CA_SLA_PC08,Phong Canh sat giao thong - Cong an Tinh Son La,no_accent,auto_rule
4819,671,BCA_CA_SLA_PC08,PCSGTCATSL,abbreviation,auto_rule
4820,671,BCA_CA_SLA_PC08,Phòng Cảnh sát giao thông - Công an ỉnh Sơn La,typo_ocr,noise_injector
4821,672,BCA_CA_SLA_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Sơn La,canonical,manual_registry
4822,672,BCA_CA_SLA_PA01,Phòng An ninh đối ngoại - CA Tỉnh Sơn La,alias,domain_rules
4823,672,BCA_CA_SLA_PA01,Phòng An ninh đối ngoại - CA Sơn La,abbreviation,domain_rules
4824,672,BCA_CA_SLA_PA01,Phong An ninh đoi ngoai - Cong an Tinh Son La,no_accent,auto_rule
4825,672,BCA_CA_SLA_PA01,PANĐNCATSL,abbreviation,auto_rule
4826,672,BCA_CA_SLA_PA01,Phòng An ninh đối ngại - Công an Tỉnh Sơn La,typo_ocr,noise_injector
4827,672,BCA_CA_SLA_PA01,Phòng An ninh đối ngoại - Công nTỉnh ơn La,typo_ocr,noise_injector
4828,673,BCA_CA_SLA_PA02,Phòng An ninh nội địa - Công an Tỉnh Sơn La,canonical,manual_registry
4829,673,BCA_CA_SLA_PA02,Phòng An ninh nội địa - CA Tỉnh Sơn La,alias,domain_rules
4830,673,BCA_CA_SLA_PA02,Phòng An ninh nội địa - CA Sơn La,abbreviation,domain_rules
4831,673,BCA_CA_SLA_PA02,Phong An ninh noi đia - Cong an Tinh Son La,no_accent,auto_rule
4832,673,BCA_CA_SLA_PA02,PANNĐCATSL,abbreviation,auto_rule
4833,673,BCA_CA_SLA_PA02,Phòng A ninh nội địa - Công an Tỉnh SơnLa,typo_ocr,noise_injector
4834,674,BCA_CA_SLA_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Sơn La,canonical,manual_registry
4835,674,BCA_CA_SLA_PA03,Phòng An ninh chính trị nội bộ - CA Tỉnh Sơn La,alias,domain_rules
4836,674,BCA_CA_SLA_PA03,Phòng An ninh chính trị nội bộ - CA Sơn La,abbreviation,domain_rules
4837,674,BCA_CA_SLA_PA03,Phong An ninh chinh tri noi bo - Cong an Tinh Son La,no_accent,auto_rule
4838,674,BCA_CA_SLA_PA03,PANCTNBCATSL,abbreviation,auto_rule
4839,674,BCA_CA_SLA_PA03,Pòng An ninh chính trị nội bộ - Công an Tỉnh Sơn La,typo_ocr,noise_injector
4840,675,BCA_CA_SLA_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Sơn La,canonical,manual_registry
4841,675,BCA_CA_SLA_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Tỉnh Sơn La,alias,domain_rules
4842,675,BCA_CA_SLA_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Sơn La,abbreviation,domain_rules
4843,675,BCA_CA_SLA_PA05,Phong An ninh mang va phong chong toi pham cong nghe cao - Cong an Tinh Son La,no_accent,auto_rule
4844,675,BCA_CA_SLA_PA05,PANMPCTPCNCCATSL,abbreviation,auto_rule
